Unnamed: 0,Title,Desc,Type,BodyPart,Equipment,Level,Rating,RatingDesc
2194,walking lunge with hip extension,"The walking lunge with hip extension is a combination of two movements, both targeting the lower body. The added hip extension places more of an emphasis on the glutes. It is a great inclusion in a dynamic warm-up for the lower body, but can also be performed for time or reps in any workout.",strength,legs,body only,Beginner,,
2195,squat with alternating side leg raise,"The squat with alternating side leg raise is a bodyweight version of the squat, but with a lateral leg lift to add extra focus to the abductor muscles. It can be performed for time or for reps as part of a dynamic warm-up for the lower body, or in any lower-body portion of a workout.",strength,back,body only,Beginner,,
2196,lateral squats,"The lateral lunge is a lower-body bodyweight movement that works the quads, glutes, and hamstrings. It can also be performed holding dumbbells or other weights. It is often performed for reps as part of a dynamic warm-up or mobility routine but can also work in a circuit or other workouts.",strength,back,body only,Beginner,,
2197,walking lunge with twist,"The walking lunge with twist is an exercise that targets the lower body and the obliques. The twist not only works the obliques, it also opens up the thoracic spine. It is a great inclusion in a dynamic warm-up for a lower-body or full-body workout, but can also be performed for time or reps in any workout.",strength,legs,body only,Beginner,,
345,hm bird-dog plank,,strength,core,body only,Beginner,,
346,hm boat pose,,strength,abdominals,body only,Beginner,,
347,hm bottoms up,,strength,abdominals,body only,Beginner,,
348,hm bridge,,strength,abdominals,body only,Beginner,,
2213,bear crawl donkey kick,"The bear crawl donkey kick is a more advanced version of the bear crawl exercise that adds a donkey kick. It adds an extra coordination and shoulder challenge to an already intense full-body movement that targets the cardiovascular system as well as a wide range of muscle groups, the shoulders, core, and legs in particular. It can be done as a full-body warm-up, in short bursts for power or circuit training, or for longer durations as cardiovascular conditioning.",strength,core,body only,Beginner,,
329,prison push-up,,strength,abdominals,body only,Beginner,,
330,mcgill modified curl-up,,strength,biceps,body only,Beginner,,
331,cross-body toe-touch,"The cross-body toe-touch is a version of the toe-touch stretch where instead of both hands reaching down toward both feet, one hand at a time reaches for the opposing foot. It's a common component in dynamic warm-ups for training or sports, but can also be performed for simple flexibility work anytime.",strength,stretching,body only,Beginner,,
332,toy soldier,"The toy soldier is a calisthenics exercise targeting the hip flexors and legs, which are kicked up one at a time. When each leg is at the top of the kick, the opposing hand touches that foot. It's a common warm-up exercise before athletics, but can also help raise core temperature and mobilize a wide range of muscles and joints prior to training.",strength,core,body only,Beginner,,
334,lateral ape,"The lateral ape is an exercise focused on the lower body that involves staying in a low squat position as you hop laterally. It can be performed as part of a dynamic warm-up, to improve hip mobility, or as part of a fat-loss or athleticism-focused circuit workout.",strength,back,body only,Beginner,,
335,hollow-body knee tuck,"The hollow-body knee tuck is a bodyweight abdominal exercise performed on the floor. It is similar to both the hollow-body hold and the knee tuck or reverse crunch, combining elements of both. It primarily targets the muscles of the rectus abdominis, or “six-pack” muscles. It can be performed for reps or time, either as part of an ab-focused workout or as a component of a circuit workout.",strength,core,body only,Beginner,,
336,hm air jumping rope,,strength,cardio,body only,Expert,,
337,hm alternating lunge reach,,strength,legs,body only,Beginner,,
338,hm alternating side plank reach,,strength,core,body only,Beginner,,
339,hm superman plank,,strength,core,body only,Beginner,,
340,hm table pose,,strength,abdominals,body only,Beginner,,
341,hm toe touch,,strength,abdominals,body only,Beginner,,
310,roman chair side ups,,strength,abdominals,body only,Beginner,,
311,push-up roll out - gethin variation,,strength,abdominals,body only,Beginner,,
312,cross-body crunch - gethin variation,"The cross-body sit-up is a bodyweight exercise targeting the ab muscles, the obliques and rectus abdominis or ""six-pack"" muscles in particular. It involves bringing the opposite-side knee and elbow together, usually alternating sides with each rep. It can be performed for time or reps as part of the ab-focused portion of any workout.",strength,cardio,body only,Beginner,,
2229,hm bear crawl,,strength,quadriceps,body only,Beginner,,
2198,boss everline backward lunge walk,,strength,back,body only,Beginner,,
2199,reverse diagonal skaters,,strength,quadriceps,body only,Beginner,,
2200,fyr air squat,"The bodyweight squat is a fundamental exercise that strengthens the quads, glutes, and hamstrings. It can be performed as part of a dynamic warm-up, for time or reps during a workout, or for hip and spine mobility any time.",strength,legs,body only,Beginner,,
2201,fyr tuck jump,"The tuck jump is a vertical jump, an explosive lower-body exercise that is a common way to measure explosive hip and lower-body strength in athletes. The more explosive you are, the higher you'll be able to jump.",strength,cardio,body only,Expert,,
2202,push-up sprawl tuck jump,"The push-up sprawl tuck jump is an explosive bodyweight sequence that combines three movements: the push-up, the sprawl, and the tuck jump. It is similar to a burpee, but with a tuck jump at the top. It can be performed for time or reps in any fat-loss or athleticism-focused circuit or workout.",strength,cardio,body only,Expert,,
2203,fyr running lunge,"The running lunge is a dynamic exercise that targets the lower body. It combines elements of a reverse lunge with a step-up, in that the front leg fully extends and the rear leg flexes up in front of the body. It targets a wide range of muscles in the lower body, including the quads, glutes, and hamstrings. It can be performed for time or reps in any lower-body workout, or in a fat-loss or athleticism-focused circuit.",strength,legs,body only,Beginner,,
2204,fyr jumping lunge,"The alternating lunge jump is an explosive bodyweight exercise that targets the lower-body muscles, including the quads, glutes, and hamstrings. It can be performed for time or reps in power training, and is also effective in any fat-loss or athleticism-focused workout.",strength,legs,body only,Expert,,
2205,fyr sprawl frog kick,"The sprawl frog kick is an explosive bodyweight exercise that targets multiple muscle groups across the upper and lower body. It is similar to a traditional sprawl, but with an extra hop in the middle of each rep. It can be performed for time or reps in any fat-loss or athleticism-focused circuit or workout.",strength,quadriceps,body only,Beginner,,
2207,fyr sprinter burpee,,cardio,cardio,body only,Beginner,,
2208,single-leg burpee,"The single-leg burpee is an advanced variation of the burpee exercise that involves performing all parts of the sequence with one leg at a time. It is usually performed alternating legs with each rep, but could be performed one side at a time. Performing one leg at a time increases the challenge to all parts of the body, especially the working leg, core, and shoulders.",strength,core,body only,Beginner,,
2209,fyr gorilla squat,"The gorilla squat is a bodyweight sequence that combines two reverse lunges and a bodyweight squat. It could also be performed with dumbbells, kettlebells, or other weights. It targets most of the muscles of the lower body, including the quads, glutes, and hamstrings. It can be performed for time or reps in the lower-body portion of any workout.",strength,legs,body only,Beginner,,
2210,banded compass jump squat,"The banded compass jump squat is an explosive squat variation performed with a band around the thighs just above the knees. This increases muscle activation in the hips and glutes, while the squat targets the quads, hamstrings, and glutes. The landing for each jump is a 90-degree rotation from the starting position. The banded compass jump squat can be performed for low reps as a power-focused exercise, or for higher reps to build muscle in the lower body, challenge conditioning, and burn fat.",strength,legs,plyometrics,Expert,,
2211,in-out sprawl,"The in-out sprawl is a full-body movement that combines elements of a plank and a sprawl. It demands an explosive full-body jump from a plank position. It is a challenging move that trains balance, core strength, and many muscle groups, making it work well in a time-efficient bodyweight circuit workout.",strength,core,body only,Beginner,,
2212,knee-tuck kick-up,"The knee-tuck kick-up is a bodyweight movement that targets the muscles of the abs, the rectus abdominis or ""six-pack"" muscles in particular. It can be performed for time or reps in the ab-focused portion of any workout.",strength,core,body only,Beginner,,
2245,hm frankenstein,,strength,quadriceps,body only,Beginner,,
2214,southpaw sprawl with push-up,"The southpaw sprawl with push-up is a full-body movement that combines elements of a plank and a sprawl, with the addition of a push-up. It also has a rotational component, with a jumping leg-cross and torso twist in a straight-arm plank position. It is a challenging move that trains balance, core strength, and many muscle groups, making it work well in a time-efficient bodyweight circuit workout.",strength,core,body only,Beginner,,
2215,bouncing lunge,"The bouncing lunge is a bodyweight movement targeting the quads. It can be performed either for time or reps, and is often included as part of a fat-loss or athleticism-focused circuit workout.",strength,legs,body only,Beginner,,
2216,bodyweight squat - gethin variation,"The bodyweight squat is a fundamental exercise that strengthens the quads, glutes, and hamstrings. It can be performed as part of a dynamic warm-up, for time or reps during a workout, or for hip and spine mobility any time.",strength,legs,body only,Beginner,,
2217,fyr alternating lunge,"The forward lunge is a lower-body bodyweight exercise targeting the quads, glutes, and hamstrings. It can also be performed holding dumbbells or other weights. The forward lunge places more emphasis on the quads than other lunge variations. It can be performed for time or reps in the lower-body portion of any workout.",strength,legs,body only,Beginner,,
2218,bodyweight walking lunge - gethin variation,"The walking lunge is a lower-body exercise that targets the glutes, quads, and hamstrings while challenging stability and balance. It can be performed for reps, time, or distance in the lower-body portion of any workout.",strength,legs,body only,Beginner,,
2219,seated quad contraction,,strength,stretching,body only,Beginner,,
2220,hm squat with alternating leg extension,,strength,legs,body only,Beginner,,
2221,hm air squat,,strength,legs,body only,Beginner,,
2222,hm alternating jump lunge,,strength,legs,plyometrics,Expert,,
2223,hm alternating lunge-in-place,,strength,legs,body only,Beginner,,
2224,hm alternating side lunge,,strength,legs,body only,Beginner,,
2225,hm sumo pulse,,strength,quadriceps,body only,Beginner,,
2226,hm sumo squat,,strength,legs,body only,Beginner,,
2227,hm alternating side-kick,,strength,quadriceps,body only,Beginner,,
2228,hm tuck-up burpee,,strength,cardio,body only,Beginner,,
2261,hm left-leg lunge and kick-out,,strength,legs,body only,Beginner,,
2230,hm bear stance fire hydrant,,strength,quadriceps,body only,Beginner,,
2231,hm walking frankenstein,,strength,quadriceps,body only,Beginner,,
2232,hm walking hip stretch,,stretching,stretching,body only,Beginner,,
2233,hm wide jump squat,,strength,legs,plyometrics,Expert,,
2234,hm boxer shuffle,,strength,quadriceps,body only,Beginner,,
2235,hm running lunge,,cardio,legs,body only,Beginner,,
2236,hm bulgarian split squat on chair,,strength,legs,body only,Beginner,,
2237,hm burpee,,strength,cardio,body only,Beginner,,
2238,hm butterfly,,strength,quadriceps,body only,Beginner,,
2239,hm alternating lunge push-up,,strength,legs,body only,Beginner,,
2240,hm comet,,strength,quadriceps,body only,Beginner,,
2241,hm couch stretch,,strength,stretching,body only,Beginner,,
2242,hm down up,,strength,quadriceps,body only,Beginner,,
2243,hm duck walk,,strength,quadriceps,body only,Beginner,,
2244,hm fragon,,strength,quadriceps,body only,Beginner,,
2277,holman towel alternating lateral lunge,,strength,back,body only,Beginner,,
2246,hm single-leg squat on chair,,strength,legs,body only,Beginner,,
2247,hm single-leg touchdown,,strength,quadriceps,body only,Beginner,,
2248,hm speed skater,,strength,quadriceps,body only,Beginner,,
2249,hm squat jump,,strength,legs,body only,Expert,,
2250,hm squat lunge,,strength,legs,body only,Beginner,,
2251,hm garland pose,,strength,quadriceps,body only,Beginner,,
2252,hm high knees,,strength,cardio,body only,Beginner,,
2253,hm in-and-out squat,,strength,legs,body only,Beginner,,
2254,hm in-and-out squat jump,,strength,legs,body only,Expert,,
2255,hm jumping jack,,strength,cardio,body only,Expert,,
2256,hm jumping knee-up,,strength,cardio,body only,Expert,,
2257,hm jumping rope,,strength,cardio,body only,Expert,,
2258,hm right calf-spike sumo pulse,,strength,quadriceps,body only,Beginner,,
2259,hm reverse lunge with kick,,strength,legs,body only,Beginner,,
2260,hm left knee-up,,strength,quadriceps,body only,Beginner,,
2293,holman narrow-wide squat jump to 180 jump,,strength,back,body only,Expert,,
2262,hm mountain pose,,strength,quadriceps,body only,Beginner,,
2263,hm butt kickers,,strength,quadriceps,body only,Beginner,,
2264,hm right-leg lunge and kick-out,,strength,legs,body only,Beginner,,
2265,hm sumo get-up,,strength,quadriceps,body only,Beginner,,
2266,am jump squat,"The jump squat is an explosive bodyweight exercise targeting the quads, hamstrings, and glutes. It is also a serious cardiovascular challenge when done for reps. It can be performed as a power exercise to build jumping power, or in any fat-loss or athleticism-focused workout.",strength,legs,plyometrics,Expert,,
2267,am bodyweight squat,"The bodyweight squat is a fundamental exercise that strengthens the quads, glutes, and hamstrings. It can be performed as part of a dynamic warm-up, for time or reps during a workout, or for hip and spine mobility any time.",strength,legs,body only,Beginner,,
2268,high knees sprawl drill,"The high knees sprawl drill is a full-body, cardio and strength-focused exercise. It can be performed for reps or time in a fast-paced circuit or other workout.",strength,cardio,body only,Beginner,,
2269,up bulgarian split squat,"The dumbbell Bulgaria split squat is a single-leg exercise targeting the quads, glutes, and hamstrings.",strength,legs,body only,Beginner,,
2270,un forward lunge,,strength,legs,body only,Beginner,,
2271,un front foot elevated split squat,,strength,legs,body only,Beginner,,
2272,uns half-kneeling hip flexor stretch,,strength,stretching,body only,Beginner,,
2273,uns low depth jump,,strength,cardio,body only,Expert,,
2274,uns forward-to-reverse lunge,,strength,legs,body only,Beginner,,
2275,holman towel squat thrust,,strength,legs,body only,Beginner,,
2276,holman towel alternating prisoner squat,,strength,legs,body only,Beginner,,
2309,holman plyometric jump to 180 jump,,strength,cardio,body only,Expert,,
2278,holman squat pull-through jump,,strength,legs,body only,Expert,,
2279,holman 180 jump,,strength,cardio,body only,Expert,,
2280,holman foot-elevated knee-up to squat,,strength,legs,body only,Beginner,,
2281,holman feet-elevated squat thrust,,strength,legs,body only,Beginner,,
2282,holman hands-elevated lunge jump,,strength,legs,body only,Expert,,
2283,holman hands-elevated jack to split jump,,strength,cardio,body only,Expert,,
2284,holman hands-elevated wide squat thrust,,strength,legs,body only,Beginner,,
2285,holman hands-elevated squat thrust to split jack,,strength,legs,body only,Beginner,,
2286,holman squat jump,,strength,legs,body only,Expert,,
2287,holman squat pulse,,strength,legs,body only,Beginner,,
2288,holman jump-out push-up,,strength,cardio,body only,Expert,,
2289,holman alternating forward lunge,,strength,legs,body only,Beginner,,
2290,holman burpee to jump,,strength,cardio,body only,Expert,,
2291,holman pilates single-leg stretch,,strength,back,body only,Beginner,,
2292,holman alternating reverse prisoner lunge,,strength,legs,body only,Beginner,,
2325,holman burpee to flying squat thrust to tuck jump,,strength,legs,body only,Expert,,
2294,holman 180 jump to lunge,,strength,legs,body only,Expert,,
2295,holman imaginary jump rope,,strength,cardio,body only,Expert,,
2296,holman fast feet with hands up,,strength,quadriceps,body only,Beginner,,
2297,holman hands-elevated alternating lunge jump,,strength,legs,body only,Expert,,
2298,holman right split lunge,,strength,legs,body only,Beginner,,
2299,holman left split lunge,,strength,legs,body only,Beginner,,
2300,holman plyometric jump,,strength,cardio,body only,Expert,,
2301,holman quad touch jump,,strength,legs,body only,Expert,,
2302,holman skate,,strength,quadriceps,body only,Beginner,,
2303,holman lunge jump,,strength,legs,body only,Expert,,
2304,holman flying squat thrust,,strength,legs,body only,Beginner,,
2305,holman 90-degree jump,,strength,cardio,body only,Expert,,
2306,holman half jack to 180 jump,,strength,cardio,body only,Expert,,
2307,holman quick feet to quad touch jump,,strength,legs,body only,Expert,,
2308,holman squat thrust to push-up to super woman,,strength,legs,body only,Beginner,,
2340,holman flying squat thrust to push-up,,strength,legs,body only,Beginner,,
2341,holman foot-elevated step-to-lunge,,strength,legs,body only,Beginner,,
2310,holman standing heel click to hands down heel click,,strength,quadriceps,body only,Beginner,,
2311,holman burpee to 180 jump,,strength,cardio,body only,Expert,,
2312,holman traveling low jack to belly touch,,strength,quadriceps,body only,Beginner,,
2313,holman flying squat thrust to shoulder tap,,strength,shoulders,body only,Beginner,,
2314,holman squat jump to alternating side lunge jump,,strength,legs,body only,Expert,,
2315,holman low squat with low diagonal dumbbell punch,,strength,legs,body only,Beginner,,
2316,holman right leg hop to right reverse lunge,,strength,legs,body only,Beginner,,
2317,holman left leg hop to left reverse lunge,,strength,legs,body only,Beginner,,
2318,holman burpee to open stance,,strength,cardio,body only,Beginner,,
2319,holman diagonal squat thrust to renegade forward punch,,strength,legs,body only,Beginner,,
2320,holman bear crawl,,strength,quadriceps,body only,Beginner,,
2322,holman bear crawl to froggy push-up,,strength,quadriceps,body only,Beginner,,
2323,holman bear crawl to shoulder tap,,strength,shoulders,body only,Beginner,,
2324,holman burpee to tuck jump,,strength,cardio,body only,Expert,,
2356,holman left side diagonal burpee,,strength,cardio,body only,Beginner,,
2357,holman left squat thrust,,strength,legs,body only,Beginner,,
2326,holman forward lunge to reverse lunge,,strength,legs,body only,Beginner,,
2327,holman renegade lunge jump,,strength,legs,body only,Expert,,
2328,holman squat jump to lunge jump,,strength,legs,body only,Expert,,
2329,holman prisoner reverse lunge,,strength,legs,body only,Beginner,,
2330,holman wide-to-narrow squat jump,,strength,back,body only,Expert,,
2331,holman donkey run,,strength,cardio,body only,Beginner,,
2332,holman weighted wide-to-narrow squat jump,,strength,back,body only,Expert,,
2333,holman wide-to-narrow donkey kick,,strength,back,body only,Beginner,,
2334,holman mule kick,,strength,quadriceps,body only,Beginner,,
2335,holman goal post to squat,,strength,legs,body only,Beginner,,
2336,holman frogger squat to heel click,,strength,legs,body only,Beginner,,
2337,holman stair sprint,,strength,cardio,body only,Beginner,,
2338,holman stair bear crawl,,strength,quadriceps,body only,Beginner,,
2339,holman burpee to flying squat thrust,,strength,legs,body only,Beginner,,
2372,total fitness lateral lunge,"The lateral lunge is a lower-body bodyweight movement that works the quads, glutes, and hamstrings. It can also be performed holding dumbbells or other weights. It is often performed for reps as part of a dynamic warm-up or mobility routine but can also work in a circuit or other workouts.",strength,back,body only,Beginner,,
2373,lateral shuffle,"The lateral shuffle is a common exercise in sports training and gym classes. It involves taking steps to one side and then steps to the other side. It can be performed as part of a circuit for athletes of any level, but is also a great movement for beginners.",strength,back,body only,Beginner,,
2342,holman split lunge,,strength,legs,body only,Beginner,,
2343,holman stair climb,,strength,quadriceps,body only,Beginner,,
2344,holman burpee to flying jack,,strength,cardio,body only,Beginner,,
2345,holman right reverse lunge,,strength,legs,body only,Beginner,,
2346,holman left reverse lunge,,strength,legs,body only,Beginner,,
2347,holman squat tap to hop,,strength,legs,body only,Beginner,,
2348,holman squat tap to jump-forward-jump-back,,strength,back,body only,Expert,,
2349,holman squat hip drive,,strength,legs,body only,Beginner,,
2350,holman alternating double lunge hop,,strength,legs,body only,Beginner,,
2351,holman right reverse lunge to front kick,,strength,legs,body only,Beginner,,
2352,holman right leg forward lunge hop,,strength,legs,body only,Beginner,,
2353,holman right squat thrust,,strength,legs,body only,Beginner,,
2354,holman left reverse lunge to front kick,,strength,legs,body only,Beginner,,
2355,holman left leg forward lunge hop,,strength,legs,body only,Beginner,,
2388,muscle beach freestyle kick,,strength,quadriceps,body only,Beginner,,
2389,metaburn alternating curtsy lunge to squat,,strength,legs,body only,Beginner,,
2358,holman wide squat thrust,,strength,legs,body only,Beginner,,
2359,holman alternating single-leg hop to squat to 180 jump,,strength,legs,body only,Expert,,
2360,holman right lunge hop to chest press,,strength,chest,body only,Beginner,,
2361,holman left lunge hop to overhead press,,strength,shoulders,body only,Beginner,,
2362,holman 180 jump hop forward hop back,,strength,back,body only,Expert,,
2363,holman right split squat,,strength,legs,body only,Beginner,,
2364,holman left split squat,,strength,legs,body only,Beginner,,
2365,holman double squat pulse to 180 jump,,strength,legs,body only,Expert,,
2366,holman towel left side squat,,strength,legs,body only,Beginner,,
2367,holman alternating lunge jump,,strength,legs,body only,Expert,,
2368,holman lunge jump to squat jump,,strength,legs,body only,Expert,,
2369,holman burpee with belly touch,,strength,cardio,body only,Beginner,,
2370,bootstrapper squat,"The bootstrapper squat is a movement that improves mobility, muscular strength, and flexibility in the hips and hamstrings. It is usually performed as part of a dynamic warm-up for the lower body to mobilize the hips and improve squat form.",strength,legs,body only,Beginner,,
2371,total fitness broad jump,"The broad jump is an explosive lower-body exercise. It is a common way to measure explosive hip and lower-body strength in athletes. The more explosive you are, the farther you'll be able to jump.",strength,cardio,body only,Expert,,
2404,fyr2 plyo split squat,,strength,legs,body only,Beginner,,
2405,fyr2 reverse burpee,,strength,cardio,body only,Beginner,,
2374,total fitness skip,"The skip is an exercise that builds power and explosiveness in the legs. It's commonly performed by children and in gym classes, but is also great for working the legs and hip flexors, making it a favorite warm-up for athletes who need to explode vertically.",strength,quadriceps,body only,Beginner,,
2375,total fitness spider lunge,"The spider lunge stretch is a lower-body stretch targeting the hips, groin, and quads. It can be part of a dynamic warm-up or mobility work performed anytime.",strength,legs,body only,Beginner,,
2376,spider lunge stretch,"The spider lunge stretch is a lower-body stretch targeting the hips, groin, and quads. It can be part of a dynamic warm-up or mobility work performed anytime.",strength,legs,body only,Beginner,,
2377,spider lunge with t-rotation,"The spider lunge with T-rotation is an exercise that produces a deep stretch in the glutes and hamstrings while also rotating and mobilizing the thoracic spine region. It is a great movement to include in a dynamic warm-up, or as mobility work anytime.",strength,legs,body only,Beginner,,
2378,standing quad stretch,"The standing quad stretch is a simple exercise designed to stretch the quadriceps, the big muscles that cover most of the thighs. This is a static stretch, meaning it’s usually performed by holding the stretched position for a certain length of time.",strength,stretching,body only,Beginner,,
2379,vertical jump,"The vertical jump is an explosive lower-body exercise that is a common way to measure explosive hip and lower-body strength in athletes. The more explosive you are, the higher you'll be able to jump.",strength,cardio,body only,Expert,,
2380,king maker burpee,"The burpee is a high-intensity exercise that recruits the entire body to build strength and aerobic capacity. It is common in CrossFit workouts and group fitness classes, but can also be performed for time or reps in any fat-loss or athleticism-focused circuit or workout.",strength,cardio,body only,Beginner,,
2381,king maker explosive high jump,"The tuck jump is a vertical jump, an explosive lower-body exercise that is a common way to measure explosive hip and lower-body strength in athletes. The more explosive you are, the higher you'll be able to jump.",strength,cardio,body only,Expert,,
2382,muscle beach skip,,strength,quadriceps,body only,Beginner,,
2383,muscle beach broad jump,,strength,cardio,body only,Expert,,
2384,muscle beach sprint,,strength,cardio,body only,Beginner,,
2385,muscle beach front kick,,strength,quadriceps,body only,Beginner,,
2386,muscle beach side kick,,strength,quadriceps,body only,Beginner,,
2387,muscle beach spin kick,,strength,quadriceps,body only,Beginner,,
2416,medicine ball cowboy squat,"The medicine ball cowboy squat is an explosive exercise targeting the lower body, although several upper-body muscles play important supporting roles. The move involves performing jumping squats while holding a medicine ball overhead. It's commonly performed as part of a bodyweight and medicine ball circuit focused on fat loss or athleticism.",strength,legs,medicine ball,Intermediate,,
2417,medicine ball jumping jill,"The medicine ball jumping jill is an explosive medicine ball exercise that is similar to a jumping jack but performed holding a medicine ball between the hands. It can be performed for time or reps in a dynamic warm-up or fat-loss or conditioning circuit, usually paired with other bodyweight or medicine ball movements.",strength,cardio,medicine ball,Expert,,
2390,metaburn alternating curtsy lunge with high knee,,strength,legs,body only,Beginner,,
2391,metaburn alternating diagonal sprawl,,strength,quadriceps,body only,Beginner,,
2392,metaburn alternating lateral sprawl,,strength,back,body only,Beginner,,
2393,metaburn curtsy lunge,,strength,legs,body only,Beginner,,
2394,metaburn frogger,,strength,quadriceps,body only,Beginner,,
2395,metaburn high knee rotation,,strength,cardio,body only,Beginner,,
2396,metaburn side-to-side lunge,,strength,legs,body only,Beginner,,
2397,metaburn star jump,,strength,cardio,body only,Expert,,
2398,metaburn tuck jump with knee slap,,strength,cardio,body only,Expert,,
2399,metaburn lateral bounding hop,,strength,back,body only,Beginner,,
2400,metaburn double lunge,,strength,legs,body only,Beginner,,
2401,robertson sprinter step-up,,strength,legs,body only,Beginner,,
2402,fyr2 front kick-through,,strength,quadriceps,body only,Beginner,,
2403,lunge high-knee clap,"The lunge high-knee clap is a full-body, cardio-based exercise with emphasis on the lower body. It includes a clap under the front leg to make the movement more powerful and strict. It can be performed either for time or reps and is a great inclusion in a fat-loss or athleticism-focused circuit workout.",strength,legs,body only,Beginner,,
296,knee-in to v-out,"The knee-in to V-out is a bodyweight abdominal exercise performed on the floor. It is similar to both the reverse crunch and the V-up exercise, but combines elements of both. It primarily targets the muscles of the rectus abdominis, or “six-pack” muscles. It can be performed for reps or time, either as part of an ab-focused workout or as a component of a circuit workout.",strength,core,body only,Beginner,,
2426,exercise ball bulgarian split squat,"The exercise ball Bulgarian split squat is an exercise that builds the quads, hamstrings, and glutes one leg at a time. The exercise ball is used to support the trailing shin and foot. Due to the balance challenge, this version of the split squat is usually performed for moderate to high reps with body weight only or light weights in the hands. If balance is a problem, you can stick the ball in the corner of a room while performing the exercise.",strength,legs,exercise ball,Beginner,,
2433,fyr band pull-apart,,strength,shoulders,bands,Beginner,,
2434,hm lateral raise,,strength,back,bands,Beginner,,
2435,rusin banded over-and-back,,strength,back,bands,Beginner,,
2436,rusin banded face pull,,strength,shoulders,bands,Beginner,,
2437,up band pull-apart,,strength,shoulders,bands,Beginner,,
2406,fyr2 reverse burpee to regular burpee,,strength,cardio,body only,Beginner,,
2407,fyr2 reverse burpee tuck jump,,strength,cardio,body only,Expert,,
2408,fyr2 sprawlee,,strength,quadriceps,body only,Beginner,,
2409,fyr2 squat hold,,strength,legs,body only,Beginner,,
2410,fyr2 squat jump,,strength,legs,body only,Expert,,
2411,fyr2 squat pulse,,strength,legs,body only,Beginner,,
2412,sprinter burpee,The sprinter burpee is an explosive version of the burpee exercise that adds a sprinter jump to the top of each rep. It can be performed for time or reps in any fat-loss or athleticism-focused circuit or workout.,strength,cardio,body only,Beginner,,
2413,shuttle run training,"Shuttle run training is an athletic conditioning drill that’s great for developing speed and power, as well as changing direction. It’s a favorite of football and basketball players, but it can also be great conditioning work for lifters and athletes of all ability levels.",strength,cardio,body only,Beginner,,
2415,fyr air ball plus medicine ball jumping sprawl,"The medicine ball air ball to jumping sprawl is a series of bodyweight and medicine ball movement strung together into a single sequence. They collectively target virtually every muscle in the body, as well as seriously challenging the cardiovascular system. It can be a single-movement workout if done for high reps, or part of a larger circuit workout.",strength,cardio,medicine ball,Expert,,
2423,sissy squat,"The sissy squat is a bodyweight squat variation that involves letting the knees travel far over the toes, placing an extreme stretch on the quads. This movement targets the quad muscles directly and can be performed in partial or full ranges of motion based on knee health and pain.",strength,legs,body only,Intermediate,,
313,decline leg lift with twist,"The decline leg lift with twist is a bodyweight core exercise targeting the obliques and rectus abdominis or ""six-pack"" muscles, particularly the lower abs. It can be performed for time or for reps as part of the core-focused portion of any workout or circuit.",strength,core,body only,Beginner,,
314,hanging leg raise - variation gethin,"The hanging leg raise is an exercise targeting the abs and hip flexors. Instead of resting the forearms on the pads of apparatus, hang from a bar. It can be performed for time or reps in the ab-focused portion of any workout.",strength,core,body only,Beginner,,
315,butterfly crunch,"The butterfly crunch is a popular bodyweight exercise that targets the rectus abdominis, or ""six-pack"" muscles. It gets its name from the position of the elbows and knees, both of which are bent out like wings. It can be performed for time or reps as part of any abs-focused circuit or workout.",strength,core,body only,Beginner,,
316,cross-body mountain climber,"The cross-body mountain climber is a popular bodyweight exercise targeting the muscles of the core, as well as the shoulders, hips, and cardiovascular system. It is different from a traditional mountain climber because you bring the knee to the opposite side of the body rather than simply to the chest. It can be performed for time or reps as part of a dynamic warm-up, for bodyweight cardio or conditioning, or as no-equipment dynamic core training.",strength,core,body only,Beginner,,
317,flat bench lying leg raise - gethin variation,"The lying leg lift is a popular bodyweight exercise targeting the muscles of the abs, the rectus abdominis or “six-pack” muscles in particular. It can be performed for time or reps in the core-focused portion of any workout.",strength,core,body only,Beginner,,
318,lying leg lift,"The lying leg lift is a popular bodyweight exercise targeting the muscles of the abs, the rectus abdominis or “six-pack” muscles in particular. It can be performed for time or reps in the core-focused portion of any workout.",strength,core,body only,Beginner,,
319,hanging alternating single-leg raise,"The hanging alternating single-leg raise is an exercise targeting the abs, but which also works the lats and hip flexors. Rather than performing both legs at a time, you lift one and alternate with each rep. Leg raises are often performed for moderate to high reps, such as 8-12 reps or more, as part of ab-focused training. However, this difficult variation may require some time to build up to those rep ranges.",strength,core,body only,Beginner,,
320,plank walk,,strength,core,body only,Beginner,,
321,sit-up - gethin variation,"The sit-up is a popular bodyweight exercise focused on the abdominal muscles. It has also been used as part of military, tactical, and scholastic fitness tests for many years. It can be performed for time or reps, with the feet anchored or free, on flat ground or a bench.",strength,core,body only,Beginner,,
322,plank push-up,"The plank up-down is a variation of the plank push-up that ends in an elbow plank rather than with the chest on the ground. It involves transitioning between the two positions one arm at a time, rather than two. It puts more stress on the triceps and core than traditional planks. It can be performed for time or reps in any bodyweight workout or during the core-focused portion of any workout.",strength,core,body only,Beginner,,
324,alternating lying leg raise,"The alternating lying leg lift is a popular bodyweight exercise targeting the muscles of the abs, the rectus abdominis or “six-pack” muscles in particular. It can be performed for time or reps in the core-focused portion of any workout.",strength,core,body only,Beginner,,
