id,name,description,category,muscle,equipment,difficulty,rating,rating_description,image_url,muscle_region,primary_muscle,type,activation
ca753de1-ba07-4907-886b-97b90a42ca22,30° arms standing alternating hammer curl,No description available,strength,arms,Dumbbell,Intermediate,5.9,,https://t3.ftcdn.net/jpg/05/04/89/18/240_F_504891829_C8C4uvSyiarKli1wYpnDmNvkqiWsE2KN.jpg,arms_biceps,arms_biceps,isolation,7
ca886549-dada-41d3-9c18-a4ab013d9d25,barbell full squat,"The barbell back squat is a popular compound movement that emphasizes building the lower-body muscle groups and overall strength. It's the classic way to start a leg day, and is a worthy centerpiece to a lower-body training program. The squat is a competitive lift in the sport of powerlifting, but is also a classic measurement of lower-body strength. With the barbell racked on the traps or upper back, the emphasis is placed on the posterior chain but the entire body gets worked. The back squat can be trained in everything from heavy singles to sets of 20 reps or higher.",strength,legs,Barbell,Intermediate,9.4,Average,https://www.shutterstock.com/image-illustration/quadriceps-male-muscles-anatomy-muscle-260nw-489727177.jpg,"legs_quads, glute_maximus",legs_quads,compound,9
ca89cfba-96c4-4db5-bce5-e304a6958bc2,straight-arm dumbbell pull-over,"The straight-arm dumbbell pull-over is an exercise that targets the muscles of the pecs, lats, and serratus anterior muscles. Performing this movement with straight arms makes it more difficult, increases the stretch on the serratus muscles and lats, and forces the core to work harder. Old-school bodybuilders would perform pull-overs with light weights for sets of 20 between sets of heavy 20-rep squats, but they are more popular today in moderate rep ranges, such as 8-12 reps per set, as part of an upper-body workout.",strength,chest,Dumbbell,Intermediate,8.4,Average,,full_muscle,full_muscle,compound,8
caa8067a-96d7-4fb5-823c-ee84e3c57df3,close-grip ez-bar bench press,"The close-grip EZ-bar bench press is an exercise targeting the chest, shoulders, and triceps. This move is more commonly done with a straight bar and is often only performed with an EZ-bar as part of a complex of movements such as pull-overs or skullcrushers.",strength,chest,E-Z Curl Bar,Intermediate,8.8,Average,https://cdn.shopify.com/s/files/1/1214/5580/files/Muscle_Group_Chest.jpg?v=1601050935,"chest_pectorals, shoulders_anterior, arms_triceps",chest_pectorals,compound,9
cab04d16-7478-43e2-b2c6-29159da775cb,taylor band-assisted one-arm push-up,No description available,strength,chest,Bands,Intermediate,5.9,,,full_muscle,full_muscle,compound,5
cad4fdba-230f-49ce-bcc6-d4c13a57c626,lying high bench barbell curl,No description available,strength,arms,Barbell,Beginner,5.8,Average,,full_muscle,full_muscle,isolation,9
cad96346-5615-44db-a403-abf02d51825b,holman alternating forward lunge,No description available,strength,legs,Bodyweight,Intermediate,5.9,,https://www.shutterstock.com/image-illustration/quadriceps-male-muscles-anatomy-muscle-260nw-489727177.jpg,"legs_quads, glute_maximus",legs_quads,compound,8
caec6223-5e45-46f5-812d-88672ca5285e,machine preacher curls,The machine preacher curl is an isolation exercise targeting the biceps.,strength,arms,Machine,Beginner,8.3,Average,,full_muscle,full_muscle,isolation,7
cb54bed6-b08f-4555-84e4-3f5e5e88b8a1,fyr2 sprawl over kettlebell,No description available,strength,arms,Kettlebell,Intermediate,5.9,,,full_muscle,full_muscle,isolation,5
cb652505-bd08-4f31-a8ef-baf40bdba202,single-arm kettlebell swing,"The single-arm kettlebell swing is a popular exercise emphasizing the muscles of the hamstrings, glutes, and back. Because you are only swinging with one arm at a time, it is also uniquely challenging to the grip and core muscles. It is often used to train explosive power, for aerobic or cardiovascular conditioning, or in circuit training.",strength,legs,Kettlebell,Intermediate,7.4,Average,,full_muscle,full_muscle,isolation,5
cb7d5668-7e0e-4de8-8377-fee0bc76b67f,fyr crab kick,"The crab toe-touch is a full-body exercise targeting the glutes, hamstrings, quads, and core.",strength,core,Bodyweight,Intermediate,5.9,,,full_muscle,full_muscle,isolation,5
cb95e083-f293-4949-b7aa-e7ec108013da,standing one-arm shoulder press - gethin variation,"The single-arm standing shoulder press builds shoulder muscle but with two major differences from the standard seated dumbbell shoulder press. It’s done one arm at a time, as well as standing, which may allow more weight to be used.",strength,shoulders,Dumbbell,Intermediate,5.9,,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Deltoid_muscle.PNG/500px-Deltoid_muscle.PNG,shoulders_anterior,shoulders_anterior,compound,5
cb99bdff-a2aa-4854-aad6-92355bb9fb25,one-arm kettlebell jerk,No description available,strength,shoulders,Kettlebell,Beginner,0,,,full_muscle,full_muscle,isolation,5
cbaa3ad7-1d7b-442a-9c2f-d38ef24adc59,sled row,No description available,strength,middle back,Other,Beginner,0,,https://blog.infs.com/wp-content/uploads/2025/03/129458131_m.jpg,back_rhomboids,back_rhomboids,compound,8
cbc6809f-bfe2-4251-bb4d-2406772f85d7,incline cable rope triceps extension,"The incline cable rope triceps extension is a single-joint arm exercise performed on an incline bench. This incline position offers a great stretch and range of motion, potentially targeting the long head of the triceps more than some other triceps exercises. It is usually performed for moderate to high reps as part of the arm-focused portion of a workout.",strength,arms,Cable,Intermediate,5.9,,https://barbend.com/wp-content/uploads/2019/04/Tricep-Muscle-Anatomy-1024x661.jpg,arms_triceps,arms_triceps,isolation,5
cbd84b02-977b-4b55-9ace-55263853fae1,fyr dumbbell hammer curl,"This curl is performed simultaneously with dumbbells but without wrist supination. Throughout each rep, the wrists remain neutral, like a carpenter hammering a nail.",strength,arms,Dumbbell,Intermediate,5.9,,https://t3.ftcdn.net/jpg/05/04/89/18/240_F_504891829_C8C4uvSyiarKli1wYpnDmNvkqiWsE2KN.jpg,arms_biceps,arms_biceps,isolation,7
cbdc8dac-35cf-495c-8203-41520c6592d3,holman towel alternating prisoner reverse lunge,No description available,strength,legs,Other,Intermediate,5.9,,https://www.shutterstock.com/image-illustration/quadriceps-male-muscles-anatomy-muscle-260nw-489727177.jpg,"legs_quads, glute_maximus",legs_quads,compound,8
cc163281-9e37-4cf3-bd70-879024257695,leverage decline chest press,No description available,strength,chest,Machine,Beginner,8.3,Average,https://cdn.shopify.com/s/files/1/1214/5580/files/Muscle_Group_Chest.jpg?v=1601050935,"chest_pectorals_lower, shoulders_anterior, arms_triceps",chest_pectorals_lower,compound,5
cc275fde-486b-42ec-93a0-af35be5754f0,holman weighted split-leg pike,No description available,strength,core,Other,Intermediate,5.9,,,full_muscle,full_muscle,isolation,5
cc2e215f-9fe6-4131-b0f1-46fbe282ba3c,90/90 hamstring,No description available,stretching,legs,Bodyweight,Beginner,5,Average,,full_muscle,full_muscle,isolation,5
cc855c76-48d2-4ff2-89cf-38dad5b79993,muscle beach broad jump,No description available,strength,legs,Bodyweight,Intermediate,5.9,,,full_muscle,full_muscle,isolation,5
cc8998b3-0b83-4b25-83c1-54ad5728712c,holman 180 jump to overhead press,No description available,strength,legs,Other,Intermediate,5.9,,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Deltoid_muscle.PNG/500px-Deltoid_muscle.PNG,shoulders_anterior,shoulders_anterior,compound,5
cc89c02c-74ce-41d5-b20a-b241dfd58b9a,donkey calf raise - gethin variation,"The donkey calk raise is a strength and muscle-building exercise focused on the muscles of the lower leg, most prominently the gastrocnemius muscle. While traditional donkey calf raises involved either a specific machine or carrying another person on one's back, this method uses a weight belt. It can be done in traditional muscle-building rep ranges, or for higher reps as part of lower-body training.",strength,calves,Machine,Intermediate,5.9,,https://cdn.shopify.com/s/files/1/1214/5580/files/Muscle_Group_Calves.jpg?v=1601051316,calves_gastrocnemius,calves_gastrocnemius,isolation,5
cc9fbe1f-c410-4caf-a370-69165991ba2e,kettlebell bent-over row to clean,"The kettlebell bent-over row to clean is a combination kettlebell exercise that targets many of the muscles of the upper body including the lats (latissimus dorsi), biceps, shoulders, and core. It also strengthens and trains power output of the lower body. It can be done for reps or for time as a strength or muscle-focused complex, or in circuit-style training for conditioning or fat loss.",strength,middle back,Kettlebell,Intermediate,5.9,,https://blog.infs.com/wp-content/uploads/2025/03/129458131_m.jpg,back_rhomboids,back_rhomboids,compound,8
ccac870b-476f-452d-aef9-2597b285e9b9,up single-leg press,"The single-leg leg press is an exercise targeting the quadriceps one leg at a time. Many lifters prefer the leg press to squatting for several reasons, including the perception that it’s safer for the spine.",strength,legs,Machine,Intermediate,5.9,,,"full_muscle, glute_maximus, legs_quads",full_muscle,compound,5
ccc3642f-fde0-4e3b-ae2a-1f3799dc5fb9,hip extension with bands,No description available,strength,glutes,Bands,Beginner,7.2,Average,https://mdhealth.com.au/wp-content/uploads/2014/07/gluteus-maximus-1000x675.jpg,glute_maximus,glute_maximus,isolation,5
ccde20c2-2148-4f4d-a681-b42282649e29,hm butterfly,No description available,strength,legs,Bodyweight,Intermediate,5.9,,https://cdn.shopify.com/s/files/1/1214/5580/files/Muscle_Group_Chest.jpg?v=1601050935,"chest_pectorals, shoulders_anterior, arms_triceps",chest_pectorals,isolation,5
cd0473be-ee29-4ce4-9872-87672ebfd03a,30° chest 30-degree incline dumbbell fly,No description available,strength,chest,Dumbbell,Intermediate,5.9,,https://cdn.shopify.com/s/files/1/1214/5580/files/Muscle_Group_Chest.jpg?v=1601050935,"chest_pectorals_upper, shoulders_anterior, arms_triceps",chest_pectorals_upper,isolation,5
cd0e6fdb-d05d-4269-af1c-5e91911b6ffc,plank to sphinx,No description available,strength,core,Bodyweight,Intermediate,5.9,,https://kinxlearning.com/cdn/shop/files/muscle-61_500x.jpg?v=1613518563,transverse_core,transverse_core,isolation,5
cd240810-db84-4246-aefd-09158689e0c2,fyr2 medicine ball mountain climber,No description available,strength,core,Medicine Ball,Intermediate,5.9,,,full_muscle,full_muscle,isolation,5
cd260a9d-fccd-40f0-9739-ddeef3d6bfe6,metaburn plank jack,No description available,strength,core,Bodyweight,Intermediate,5.9,,https://kinxlearning.com/cdn/shop/files/muscle-61_500x.jpg?v=1613518563,transverse_core,transverse_core,isolation,5
cd55c2c2-04a0-4b67-8493-693480367b56,front plate raise,"The plate front raise is a variation of the dumbbell front raise where the lifter holds a weight plate between two hands, rather than using a dumbbell, barbell, or other weight. It can provide variety in a shoulder-focused muscle-building workout, or as part of an upper body or full-body circuit.",strength,shoulders,Other,Intermediate,8.9,Average,,full_muscle,full_muscle,isolation,5
cd6e608c-d890-44d3-adef-3668f476ad8a,decline close-grip bench to skull crusher,No description available,strength,arms,Barbell,Beginner,8.9,Average,https://barbend.com/wp-content/uploads/2019/04/Tricep-Muscle-Anatomy-1024x661.jpg,arms_triceps,arms_triceps,isolation,9
cd7ff6a4-decb-48a2-b686-92b6839b8322,chest push from 3 point stance,No description available,plyometrics,chest,Medicine Ball,Beginner,0,,,full_muscle,full_muscle,compound,5
cdad4e49-4308-4e3a-88b4-c5ed7bccf8ac,atlas stones,No description available,strongman,lower back,Other,Intermediate,9.5,Average,,full_muscle,full_muscle,isolation,5
cdb5121a-da3c-4a67-ab01-7366982cf8a5,band overhead triceps press,"The band overhead triceps press is a dynamic arm exercise utilizing a looped exercise band. It could also be performed with an exercise band with handles. It targets the triceps muscles and can be performed for time or reps, either in traditional muscle-building rep ranges such as 12-15 reps per set, or higher rep ranges such as 30, 50, or more.",strength,arms,Bands,Intermediate,0,,https://barbend.com/wp-content/uploads/2019/04/Tricep-Muscle-Anatomy-1024x661.jpg,arms_triceps,arms_triceps,compound,5
cdc8bbad-8069-4159-a6af-c7e7694b69af,fyr2 double-kettlebell swing clean,No description available,strength,middle back,Kettlebell,Intermediate,5.9,,,full_muscle,full_muscle,isolation,5
cdd37a10-9a99-4b6a-88e0-ed37e5dfce9d,chest push (single response),No description available,plyometrics,chest,Medicine Ball,Beginner,0,,,full_muscle,full_muscle,compound,5
cde77881-a3a2-4582-9089-7d3d02cd997d,snatch pull,No description available,strength,legs,Barbell,Beginner,0,Average,,full_muscle,full_muscle,compound,8
cdf440bf-637e-4a62-81f2-abc7bc7569ea,machine preacher curl,"The machine preacher curl is a popular exercise to build size and strength in the biceps. It approximates the motion of a free-weight preacher curl, but uses a selectorized weight stack or plate-loaded machine. Many such machines offer different grips and grip widths. Machine biceps curls are often done for moderate to high reps, such as 8-12 reps per set or more, as part of the upper-body or arm-focused portion of a workout.",strength,arms,Machine,Intermediate,5.9,,,full_muscle,full_muscle,isolation,7
cdffbe7c-99b6-4ca2-9dc0-07b836ba5049,holman lunge jump to squat jump,No description available,strength,legs,Bodyweight,Intermediate,5.9,,https://www.shutterstock.com/image-illustration/quadriceps-male-muscles-anatomy-muscle-260nw-489727177.jpg,"legs_quads, glute_maximus",legs_quads,compound,9
ce1a18a6-b321-4330-8639-68f9b1cbffa1,dumbbell scaption,No description available,strength,shoulders,Dumbbell,Beginner,7.8,Average,,full_muscle,full_muscle,isolation,5
ce2e6334-7f54-43a0-88ca-c5b9977edb4a,30° hollow-body hold,"The hollow-body hold is an isometric exercise that increases strength and stability in the core muscles. It is common in gymnastics training, CrossFit training, and as a core tension and bracing drill for lifters and athletes of all types. It is performed for time and can be performed as an activation drill prior to lifting, as part of a circuit, or as equipment-free core training anytime.",strength,core,Bodyweight,Intermediate,5.9,,,"full_muscle, transverse_core",full_muscle,isolation,5
ce35901f-fddf-4ee2-9166-2ab7a13143df,30° shoulders single-arm leaning cable lateral raise,No description available,strength,shoulders,Cable,Intermediate,5.9,,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Deltoid_muscle.PNG/500px-Deltoid_muscle.PNG,shoulders_lateral,shoulders_lateral,isolation,5
ce3d6ae5-e04b-4e94-81ca-6dc9d3745fab,piriformis smr,"Piriformis self-myofascial release (SMR) is a self-administered soft-tissue treatment for the lower body, usually using a foam roller, lacrosse ball, or other ""trigger point"" massage tool. By applying pressure strategically to the piriformis muscles in the upper gluteal region, some people find they can cause this often painful and tight muscle to relax or ""release."" Piriformis SMR is often accompanied by SMR on the iliotibial (IT) band or tensor fascia lata (TFL muscles), or by stretches that target the glutes and hips.",stretching,glutes,Foam Roll,Intermediate,6.6,Average,,full_muscle,full_muscle,isolation,5
ce4d1261-4163-430b-be91-16319a40399f,holman alternating crab flip to froggy push-up to kicks,No description available,strength,core,Bodyweight,Intermediate,5.9,,,full_muscle,full_muscle,compound,5
ce7bc321-39f1-4bc2-99ce-268f846c207e,taylor single-arm kettlebell swing,No description available,strength,core,Kettlebell,Intermediate,5.9,,,full_muscle,full_muscle,isolation,5
ce8e32d4-c8ef-4dc5-952e-d46b7b31845b,rear leg raises,No description available,stretching,legs,Bodyweight,Beginner,3.4,Average,https://www.madscientistofmuscle.com/1-exercises/1-muscle-anatomy/graphics/rectus-abdominis.jpg,rectus_abdominis_lower,rectus_abdominis_lower,isolation,5
ce8f7ee9-6f5c-4915-bb34-0a016a70d4c5,power clean,"The power clean is a full-body movement in which the bar is pulled from the floor and caught in the front rack position in three pulls or phases. The bar is received in the ""power"" position, with the hips higher than a full-depth squat position. The power clean can be used as a component of the clean and press or clean and jerk, but is also a valuable lift to build explosive power and strength.",strength,legs,Barbell,Intermediate,8.7,Average,,full_muscle,full_muscle,isolation,5
ce91672f-0536-401e-842d-7752810c2b14,holman left lunge hop to overhead press,No description available,strength,legs,Bodyweight,Intermediate,5.9,,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Deltoid_muscle.PNG/500px-Deltoid_muscle.PNG,"shoulders_anterior, glute_maximus, legs_quads",shoulders_anterior,compound,8
ce9749c5-1b9d-4337-9356-767f0f460e31,single-leg knee-tap squat,"The single-leg knee-tap squat is a single-leg squat variation that involves “floating” the back leg over the ground on the descent until touching just the knee to the ground or a pad. It is similar to a lunge, but without touching the back foot to the ground. It is an intense strength and coordination challenge that can work in any strength- or athleticism-focused workout.",strength,legs,Other,Intermediate,0,Average,https://www.shutterstock.com/image-illustration/quadriceps-male-muscles-anatomy-muscle-260nw-489727177.jpg,"legs_quads, glute_maximus",legs_quads,compound,9
ce9b0059-2c03-404f-8ce0-df41d0ee6962,neutral-grip lat pull-down,"The neutral-grip lat pull-down is a variation on the lat pull-down that uses a handle with a neutral (palms facing in) grip. This arrangement helps to build lat width and target the upper lats. This movement is usually performed for moderate to high reps, such as 8-12 per set or higher, as part of an upper-body or back-focused workout.",strength,lower back,Cable,Intermediate,5.9,,,full_muscle,full_muscle,compound,8
ce9eb2cf-545c-4595-b83f-5430ac63d02e,assisted chin-up,"The reverse-grip chin-up is a variation of the pull-up exercise in which the reps are performed with the palms facing toward the body, in an underhand position, with a band looped around the feet or knees. This reduces weight and resistance at the bottom of the rep, while increasing it toward the top. Like other pull-up variations, it builds strength and muscle in the upper back, biceps, and core, but it utilizes the biceps slightly more than overhand band-assisted pull-ups.",strength,lats,Bands,Beginner,0,Average,,full_muscle,full_muscle,isolation,5
ced47b8c-d19c-4b93-af70-2a9a7c3a7e20,hm sumo squat,No description available,strength,legs,Bodyweight,Intermediate,5.9,,https://www.shutterstock.com/image-illustration/quadriceps-male-muscles-anatomy-muscle-260nw-489727177.jpg,"legs_quads, glute_maximus",legs_quads,compound,9
ceee415e-3f55-453a-a90b-03f34adb0d5d,bouncing lunge,"The bouncing lunge is a bodyweight movement targeting the quads. It can be performed either for time or reps, and is often included as part of a fat-loss or athleticism-focused circuit workout.",strength,legs,Bodyweight,Intermediate,5.9,,https://www.shutterstock.com/image-illustration/quadriceps-male-muscles-anatomy-muscle-260nw-489727177.jpg,"legs_quads, glute_maximus",legs_quads,compound,8
cf676273-1bff-444c-87f7-5539935bfb28,box jump (multiple response),"The box jump is a plyometric exercise that strengthens the muscles of the lower body, including the quads, glutes, calves and hamstrings. They also develop power in the lower-body while revving the heart rate.",plyometrics,legs,Other,Intermediate,8.1,Average,,full_muscle,full_muscle,isolation,5
cf7372cc-e3b8-48d9-a958-5702512ebe8f,uns inverted row,No description available,strength,core,Bodyweight,Intermediate,5.9,,https://blog.infs.com/wp-content/uploads/2025/03/129458131_m.jpg,back_rhomboids,back_rhomboids,compound,8
cf8179d0-086c-4eeb-85e6-ac84831ada49,30° shoulders barbell shrug,No description available,strength,shoulders,Barbell,Intermediate,5.9,,,full_muscle,full_muscle,isolation,5
cf9901e5-c7bd-46f7-b354-4f5c0b506c1d,l-sit chin-up,"The L-sit chin-up is an exercise targeting the back, biceps, core, and overall upper-body strength. It is considered significantly more difficult than standard chin-ups, and as such, is often performed for relatively low reps, such as 5-8 reps per set or less, with a focus on strength and form.",strength,lats,Other,Beginner,0,,,full_muscle,full_muscle,isolation,5
cf9c4629-e202-43d0-bf8e-541184c04db2,shuttle run,"The shuttle run is an athletic conditioning drill that’s great for developing speed and power, as well as changing direction. It’s a favorite of football and basketball players, but it can also be great conditioning work for lifters and athletes of all ability levels.",cardio,legs,Bodyweight,Intermediate,5.9,,,"full_muscle, cardio_system","full_muscle, cardio_system",isolation,5
cfecd770-a410-40ed-8d75-f185eda9a415,push-up,"The push-up is a popular bodyweight exercise that is commonly used in military and tactical physical fitness tests. It’s a classic movement to build upper-body muscle and strength, emphasizing the chest, triceps, and shoulders, but also working the upper back and core.",strength,chest,Bodyweight,Intermediate,5.9,,,full_muscle,full_muscle,compound,5
cff6f849-3c63-4d66-805f-59035c6f5c88,tbs dumbbell incline press,The incline dumbbell bench press is an upper body exercise targeting the upper pectoral muscles.,strength,chest,Dumbbell,Intermediate,5.9,,,full_muscle,full_muscle,compound,5
d0116c1a-381b-4e47-a013-633003c676a1,incline push-up depth jump,No description available,plyometrics,chest,Bodyweight,Intermediate,8.3,Average,,full_muscle,full_muscle,compound,5
d01c3c6a-a30f-4dbd-a7f5-f43fe05d03a5,dumbbell racked carry,"The dumbbell racked carry involves carrying dumbbells for time or distance, while holding them close to the shoulders in a front-racked position. Similar to a dumbbell farmer's carry, it can be a challenging finisher to any workout, or work well in fat-loss circuit training or as an accessory movement to heavy lifts like the deadlift.",strength,shoulders,Dumbbell,Intermediate,5.9,,,full_muscle,full_muscle,isolation,5
d0325e42-5df9-4512-9d05-58d80d061c23,single-arm landmine push-press,"The single-arm landmine push-press is an explosive upper-body exercise that uses an angled barbell anchored at floor level in a landmine device. It can also be performed by sticking a barbell in the corner of a room, preferably in a towel to protect the walls. The angle of a landmine press is usually somewhere between an incline press and a military press, and the movement focuses primarily on the muscles of the shoulders or deltoids. It can be trained in traditional muscle and strength-focused rep ranges or for higher reps.",strength,shoulders,Other,Intermediate,5.9,,,full_muscle,full_muscle,compound,5
d04eb8da-0f1f-4ca7-b9d3-eb38fd24cad6,metaburn fast feet to push-up,No description available,strength,chest,Bodyweight,Intermediate,5.9,,,full_muscle,full_muscle,compound,5
d0bcdd84-c1a8-4999-80c8-fe65fcf6cf49,single-arm incline triceps extension,The single-arm incline triceps extension is a dumbbell exercise targeting the triceps. The incline angle helps to target the long head of the triceps in particular. This exercise is usually performed for moderate to high reps as part of an upper-body or arm-focused workout.,strength,arms,Cable,Intermediate,5.9,,https://barbend.com/wp-content/uploads/2019/04/Tricep-Muscle-Anatomy-1024x661.jpg,arms_triceps,arms_triceps,isolation,5
d1176f51-d5f8-4f5d-a1d5-9ed220a904a6,single-dumbbell front raise,"The single-dumbbell front raise is an isolation movement that targets the shoulders. In particular, it focuses on the anterior or front head of the deltoid muscles. By performing it with one dumbbell at a time, you can focus on each shoulder muscle independently and try to address muscular imbalances between shoulders. This movement is usually performed for moderate to high reps, at least 8-12 reps per set, as part of an upper-body or shoulder-focused workout.",strength,shoulders,Dumbbell,Intermediate,9,Average,,full_muscle,full_muscle,isolation,5
d121e2be-9d84-4e1f-9a0b-845ef7118ff2,30° arms triceps dip,No description available,strength,arms,Bodyweight,Intermediate,5.9,,https://cdn.shopify.com/s/files/1/1214/5580/files/Muscle_Group_Chest.jpg?v=1601050935,"chest_pectorals, shoulders_anterior, arms_triceps",chest_pectorals,isolation,5
d13d5e70-86fd-40ab-a7ba-9ba7558e7bfb,standing cable high-to-low twist,"The standing cable high-to-low twist is a core exercise targeting the lower abdominals and the obliques. Take care to perform it with control, as opposed to violent twisting which can injure the back. It is usually performed for moderate to high reps, at least 8-15 per side, as part of the core-focused portion of a workout.",strength,core,Cable,Intermediate,5.9,,,full_muscle,full_muscle,isolation,5
d145883d-3932-4bf8-b94d-d4a63410cfa6,metaburn tabletop with russian kick,No description available,strength,core,Bodyweight,Intermediate,5.9,,,full_muscle,full_muscle,isolation,5
d1490196-a4a9-478c-97e5-c3e55a2427e4,bodyweight squat,"The bodyweight squat is a fundamental exercise that strengthens the quads, glutes, and hamstrings. It can be performed as part of a dynamic warm-up, for time or reps during a workout, or for hip and spine mobility any time.",strength,legs,Bodyweight,Intermediate,8.8,Average,https://www.shutterstock.com/image-illustration/quadriceps-male-muscles-anatomy-muscle-260nw-489727177.jpg,"legs_quads, glute_maximus",legs_quads,compound,9
d149279f-475a-40b2-a5de-204474b2b899,fyr2 dumbbell hip thrust,No description available,strength,glutes,Dumbbell,Intermediate,5.9,,https://mdhealth.com.au/wp-content/uploads/2014/07/gluteus-maximus-1000x675.jpg,glute_maximus,glute_maximus,compound,9
d14f77f6-b574-425b-9b2f-5ec7e60315f3,rg seated dumbbell shoulder press,No description available,strength,shoulders,Dumbbell,Intermediate,5.9,,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1e/Deltoid_muscle.PNG/500px-Deltoid_muscle.PNG,shoulders_anterior,shoulders_anterior,compound,5
d15024eb-7ef4-4091-b89f-cf6c7cf2f987,side bridge,"The side plank is a popular isometric abdominal exercise focusing on the oblique muscles, as well as the transversus abdominis or deep core muscles. It is sometimes paired with the curl up and bird dog as the “McGill big three” for core strength and stability. It is performed for time and can work in a warm-up or in the core-focused portion of any workout.",strength,core,Bodyweight,Intermediate,7.5,Average,,full_muscle,full_muscle,isolation,5
d161b99b-d995-4b9e-a42a-aa8b405c0590,barbell deadlift bent row complex,"The barbell deadlift bent-over row complex combines two movements to target the posterior chain. It requires using a lighter weight than you could handle for heavy deadlifts alone, but doubles down on activation in the upper back, lower back, and glutes.",strength,middle back,Barbell,Beginner,0,,https://blog.infs.com/wp-content/uploads/2025/03/129458131_m.jpg,"back_rhomboids, glute_maximus, legs_hamstrings",back_rhomboids,compound,9
d17b7550-51c9-4911-ae29-2ddf639bc3bb,reverse lunge,"The reverse lunge is a lower-body exercise targeting the quads, glutes, and hamstrings. The reverse lunge places more emphasis on the glutes than other lunge variations.",stretching,legs,Bodyweight,Intermediate,5.9,,https://www.shutterstock.com/image-illustration/quadriceps-male-muscles-anatomy-muscle-260nw-489727177.jpg,"legs_quads, glute_maximus",legs_quads,compound,8
d1b15c74-0c2b-4b74-ae96-8748365b2311,on your side quad stretch,No description available,stretching,legs,Bodyweight,Intermediate,3.3,Average,,full_muscle,full_muscle,isolation,5
d1bce1e1-42c4-46d0-82ca-b79e4bc4055d,3/4 sit-up,"The 3/4 sit-up is a bodyweight exercise focused on the muscles of the core. It is similar to a sit-up, but stops short of the top position. This keeps constant tension on the abs, making it more difficult than traditional sit-ups. It can be performed for time or for reps, with the feet anchored or free, as part of the ab-focused portion of any workout.",strength,core,Bodyweight,Intermediate,8.8,Average,,full_muscle,full_muscle,isolation,5
d1c51fe2-1092-4a4d-99ea-6127e71e578a,incline dumbbell chest fly,"The incline dumbbell chest fly is an upper-body exercise targeting the chest. Performing it at an incline helps to target the upper chest in particular, while limiting involvement of the shoulders. Fly variations are usually performed for moderate to high reps, such as 8-12 reps per set or more.",strength,chest,Dumbbell,Intermediate,5.9,,https://cdn.shopify.com/s/files/1/1214/5580/files/Muscle_Group_Chest.jpg?v=1601050935,"chest_pectorals_upper, shoulders_anterior, arms_triceps",chest_pectorals_upper,isolation,5
d1c5912c-47bc-4ce9-903a-8ab9a18cd682,reverse flyes with external rotation,No description available,strength,shoulders,Dumbbell,Beginner,8,Average,https://cdn.shopify.com/s/files/1/1214/5580/files/Muscle_Group_Chest.jpg?v=1601050935,"chest_pectorals_lower, shoulders_anterior, arms_triceps",chest_pectorals_lower,isolation,5
d1f50582-5e13-42c8-8995-14e8b79304f5,holman right hand left foot sleeping crab,No description available,strength,core,Bodyweight,Intermediate,5.9,,,full_muscle,full_muscle,isolation,5
d1fef663-976c-4ced-890a-40ecdccd71a3,seated wide-grip curl to close-grip curl,"The seated wide-grip curl to close-grip curl is a variation on the classic seated dumbbell curl. It is thought that wide-grip curls target the inner head of the biceps more, while close-grip curls target the outer head or peak. This variation allows you to get the benefits of both.",strength,arms,Barbell,Beginner,0,,,full_muscle,full_muscle,isolation,7
d20cf96d-222b-4cf0-bf02-7e5395ec3a10,feet-elevated crunch,"The feet-elevated crunch is a variation on the basic crunch, a very popular ab move. Resting the feet on a bench takes some of the hip flexor activation out of the movement, focusing the stress more on the abs. It may have a small range of motion, but this movement produces a major burn.",strength,core,Exercise Ball,Intermediate,7.3,Average,https://www.madscientistofmuscle.com/1-exercises/1-muscle-anatomy/graphics/rectus-abdominis.jpg,rectus_abdominis,rectus_abdominis,isolation,5
d233fbe5-7abc-4065-b1b5-12414644af5b,single-leg squat with knee tap,"The single-leg knee-tap squat is a single-leg squat variation that involves “floating” the back leg over the ground on the descent until touching just the knee to the ground or a pad. It is similar to a lunge, but without touching the back foot to the ground. It is an intense strength and coordination challenge that can work in any strength- or athleticism-focused workout.",strength,legs,Bodyweight,Expert,5.9,,https://www.shutterstock.com/image-illustration/quadriceps-male-muscles-anatomy-muscle-260nw-489727177.jpg,"legs_quads, glute_maximus",legs_quads,compound,9
d26d3e5a-15f2-420d-b0b2-7c541cfca080,holman right side plank with left triceps press,No description available,strength,core,Dumbbell,Intermediate,5.9,,https://barbend.com/wp-content/uploads/2019/04/Tricep-Muscle-Anatomy-1024x661.jpg,"arms_triceps, transverse_core",arms_triceps,compound,5
